link_config_id,edge_id,domain,from_file,to_file,relation,period,current_join,current_status,current_evidence,missing_key_or_control,target_join,owner_role,false_join_risk,integration_test_id,acceptance_criteria,stage27_prefill_scope,linked_request_ids,prefill_coverage_pct,stage27_precheck_status,official_retest_result,transaction_level_automation_allowed_stage27,stage27_connection_note,named_owner,required_datasets_accepted,primary_keys_confirmed,orphan_test,duplicate_test,totals_test,signed_reconciliation,target_retest_result,automation_status,evidence_link,next_action,release_readiness_score,stage29_action
LCFG-136,PROD-EDGE-025,Продукт/операции,себестоимость Мокеева 2026.xlsx,MASTER_SKU,Калькуляция → SKU,2024–май 2026,точное совпадение артикула,Частично,unique=1; ambiguous=0; candidates=2,"cost_version_id, effective_date, variant/color/size, batch/production_order, approval",canonical_sku + cost_version_id + production_order_id,Финансы + производство,Высокий при текстовом/агрегатном join,IT-136,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-137,PROD-EDGE-026,Продукт/операции,Вышивка себестоимость 2024-2026.xlsx,MASTER_SKU,Калькуляция → SKU,2024–май 2026,точное совпадение артикула,Частично,unique=0; ambiguous=0; candidates=0,"cost_version_id, effective_date, variant/color/size, batch/production_order, approval",canonical_sku + cost_version_id + production_order_id,Финансы + производство,Высокий при текстовом/агрегатном join,IT-137,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-138,PROD-EDGE-027,Продукт/операции,Остатки ткани из 1С на 31.05.2026.xlsx,COST_FILES,Материал → калькуляция,2024–май 2026,код материала в наименовании ↔ код в калькуляции,Частично,"11 123 134,14 руб. найдено в фактических калькуляциях","material_id, lot_id, issue_document",material_id + material_lot_id + bom_line_id,Склад + производство,Высокий при текстовом/агрегатном join,IT-138,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-139,PROD-EDGE-028,Продукт/операции,Остатки ткани из 1С на 31.05.2026.xlsx,COLLECTION_FILES,Материал → план коллекции,2024–май 2026,код материала ↔ код в выбранных плановых файлах,Частично,"3 781 462,32 руб. найдено в плановых источниках",BOM version and reservation,material_id + bom_id + collection_id,Продуктовый блок + закупки,Высокий при текстовом/агрегатном join,IT-139,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-140,PROD-EDGE-029,Продукт/операции,Вышивка себестоимость 2024-2026.xlsx,COST_FILES,Операция → себестоимость,2024–май 2026,артикул/модель в калькуляции,Частично,17 SKU имеют точную ссылку на компонент вышивки,"operation_id, hours, production_order_id",operation_id + production_order_id + cost_component_id,Производство,Высокий при текстовом/агрегатном join,IT-140,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-141,PROD-EDGE-030,Продукт/операции,Вышивка себестоимость 2024-2026.xlsx,MASTER_SKU,План производства → SKU,2024–май 2026,свободный текст кода модели/заказа,Частично,163 заказа в плане; 22 без модели; 20 ячеек с несколькими кодами,"production_order_id, model_id, structured status",production_order_id + canonical_sku + operation_id,Производство,Высокий при текстовом/агрегатном join,IT-141,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-142,PROD-EDGE-031,Продукт/операции,МД — копия.xlsx,MASTER_SKU,Исторический остаток → SKU,2024–май 2026,артикул,Частично,109 исторических строк без даты продажи,current snapshot and movement history,canonical_sku + inventory_movement_id,Склад,Высокий при текстовом/агрегатном join,IT-142,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-143,PROD-EDGE-032,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2024-01,месяц поступления + назначение платежа,Сопоставимо с малой разницей,2024-01: diff -34.34 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-143,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-144,PROD-EDGE-033,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2024-02,месяц поступления + назначение платежа,Подтверждено,2024-02: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-144,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-145,PROD-EDGE-034,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2024-03,месяц поступления + назначение платежа,Сопоставимо с малой разницей,2024-03: diff 29.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-145,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-146,PROD-EDGE-035,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2024-04,месяц поступления + назначение платежа,Подтверждено,2024-04: diff 0.26 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-146,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-147,PROD-EDGE-036,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2024-05,месяц поступления + назначение платежа,Подтверждено,2024-05: diff -0.28 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-147,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
LCFG-148,PROD-EDGE-037,Продукт/операции,SALES 2024-2026.xlsx,BANK_STATEMENTS,Поступления ЦУМ → банк,2024-06,месяц поступления + назначение платежа,Подтверждено,2024-06: diff 0.00 руб.,sales_line_id / settlement statement / commission and return detail,settlement_id + sale_period + bank_payment_id,Финансы,Высокий при текстовом/агрегатном join,IT-148,Join выполняется по primary IDs; orphan/duplicate rate = 0 или утвержденный exception; totals reconciled,CURRENT-GRAIN / OUTSIDE 19 RETESTS,,,NOT REASSESSED — CURRENT EVIDENCE PRESERVED,N/A,NO,No stage27 target-grain intake dependency; retain prior evidence and stop-gates.,,NO,NO,NOT RUN,NOT RUN,NOT RUN,NO,NOT RUN,BLOCKED,,Закрыть недостающие ключи и выполнить target-grain retest,40,CLOSE KEYS / DATA REQUESTS
